30179	1304084998.461506	6.450549 5.274725 1.819104 36.582418 -46.217188 -0.007972 15.992396 10.5 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30180	1304084998.471580	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.5 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30181	1304084998.481630	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.5 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30182	1304084998.491774	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30183	1304084998.501848	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30184	1304084998.511895	6.450549 5.274725 1.907016 36.494505 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30185	1304084998.521956	6.450549 5.274725 1.907016 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.917849 -4.765122
30186	1304084998.532014	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30187	1304084998.542074	6.450549 5.274725 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30188	1304084998.552130	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30189	1304084998.562191	6.450549 5.186813 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30190	1304084998.572251	6.450549 5.186813 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.917849 -4.765122
30191	1304084998.582311	6.450549 5.274725 1.907016 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30192	1304084998.592373	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30193	1304084998.602431	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30194	1304084998.612491	6.450549 5.274725 1.907016 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30195	1304084998.622551	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30196	1304084998.632616	6.450549 5.186813 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30197	1304084998.642676	6.450549 5.186813 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30198	1304084998.652739	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30199	1304084998.662800	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30200	1304084998.672866	6.450549 5.274725 1.907016 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30201	1304084998.682926	6.450549 5.274725 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30202	1304084998.692994	6.450549 5.186813 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30203	1304084998.703055	6.538462 5.186813 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30204	1304084998.713116	6.450549 5.274725 2.08284 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30205	1304084998.723174	6.450549 5.186813 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30206	1304084998.733234	6.450549 5.186813 2.170752 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
30207	1304084998.743293	6.450549 5.186813 1.907016 36.582418 -46.217188 -0.007972 15.992396 10.375 10.575408 4.996667 18.499623 10.317849 2.632564 4.087273 5.519442 -4.765122
