23563	1304084601.861143	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23564	1304084601.871206	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23565	1304084601.881330	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23566	1304084601.891449	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23567	1304084601.901510	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23568	1304084601.911570	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23569	1304084601.921632	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23570	1304084601.931694	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23571	1304084601.941774	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23572	1304084601.951835	7.769231 12.747253 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23573	1304084601.961895	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.792629 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23574	1304084601.971967	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23575	1304084601.982028	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23576	1304084601.992091	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23577	1304084602.002153	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23578	1304084602.012215	7.769231 12.747253 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23579	1304084602.022276	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23580	1304084602.032336	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23581	1304084602.042433	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23582	1304084602.052498	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 7.113068 -4.155366
23583	1304084602.062558	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23584	1304084602.072643	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23585	1304084602.082712	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23586	1304084602.092775	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23587	1304084602.102835	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23588	1304084602.112898	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23589	1304084602.122958	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23590	1304084602.133028	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23591	1304084602.143091	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23592	1304084602.153159	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23593	1304084602.163221	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23594	1304084602.173284	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23595	1304084602.183365	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23596	1304084602.193439	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23597	1304084602.203503	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23598	1304084602.213563	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23599	1304084602.223625	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23600	1304084602.233704	7.769231 12.835165 -10.312764 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23601	1304084602.243766	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23602	1304084602.253809	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23603	1304084602.263873	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23604	1304084602.273934	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23605	1304084602.283998	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23606	1304084602.294274	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23607	1304084602.304336	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23608	1304084602.314396	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23609	1304084602.324459	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23610	1304084602.334520	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23611	1304084602.344582	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23612	1304084602.354661	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23613	1304084602.364704	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23614	1304084602.374765	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23615	1304084602.384844	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23616	1304084602.394905	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 6.714661 -4.155366
23617	1304084602.405010	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23618	1304084602.415072	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
23619	1304084602.425132	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 19.754854 10.317849 2.632564 4.541818 7.113068 -4.155366
23620	1304084602.435194	7.769231 12.747253 -10.224852 14.956044 -67.074165 0.000204 16.000572 10.5 9.727397 2.913333 20.173264 10.317849 2.632564 4.541818 6.714661 -4.155366
