7385	1304083449.045597	-3.043956 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7386	1304083449.055654	-3.131868 18.10989 6.654269 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7387	1304083449.065719	-3.131868 18.10989 6.830093 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7388	1304083449.075827	-3.043956 18.10989 7.005917 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7389	1304083449.085884	-3.131868 18.021978 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7390	1304083449.095925	-3.131868 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7391	1304083449.105984	-3.043956 18.10989 7.093829 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7392	1304083449.116067	-3.043956 18.10989 6.654269 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7393	1304083449.126392	-3.131868 18.10989 6.830093 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7394	1304083449.136459	-3.043956 18.10989 6.830093 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7395	1304083449.146532	-3.043956 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7396	1304083449.156584	-3.043956 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.85786 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7397	1304083449.166657	-3.043956 18.021978 6.830093 15.043956 1.924095 0.000204 15.99955 10.0 9.85786 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7398	1304083449.176709	-3.043956 18.10989 6.742181 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7399	1304083449.186788	-3.131868 18.10989 7.093829 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7400	1304083449.196854	-3.043956 18.10989 7.181741 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7401	1304083449.206926	-3.043956 18.10989 7.093829 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7402	1304083449.217003	-3.131868 18.10989 7.005917 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7403	1304083449.227055	-3.131868 18.021978 7.093829 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7404	1304083449.237132	-3.043956 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7405	1304083449.247197	-3.043956 18.10989 7.093829 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7406	1304083449.257261	-3.043956 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7407	1304083449.267323	-3.043956 18.10989 6.830093 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7408	1304083449.277388	-3.131868 18.10989 6.918005 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
7409	1304083449.287473	-3.043956 18.10989 6.742181 15.043956 1.924095 0.000204 15.99955 10.0 9.923092 2.913333 18.918033 10.716255 2.632564 4.996364 6.714661 -3.54561
