2817	1304002818.626070	0.709843 3.92937 -0.421246 -4.867229 -0.186457 0.463857
2818	1304002818.636261	0.709843 3.92937 -0.421246 -4.867229 -0.186457 0.463857
2819	1304002818.646229	0.709843 3.92937 -0.421246 -4.866315 -0.186457 0.463857
2820	1304002818.656288	0.709843 3.92937 -0.421246 -4.8654 -0.186457 0.463857
2821	1304002818.666347	0.709843 3.92937 -0.421246 -4.8654 -0.186457 0.463857
2822	1304002818.676406	0.709843 3.92937 -0.421246 -4.864486 -0.186457 0.463857
2823	1304002818.686465	0.709843 3.92937 -0.421246 -4.863571 -0.186457 0.463857
2824	1304002818.696527	0.709843 3.92937 -0.421246 -4.863571 -0.186457 0.463857
2825	1304002818.706630	0.709843 3.92937 -0.421246 -4.863571 -0.186457 0.463857
2826	1304002818.716692	0.709843 3.92937 -0.421246 -4.863571 -0.184753 0.460448
2827	1304002818.726770	0.709843 3.92937 -0.421246 -4.863571 -0.184753 0.460448
2828	1304002818.736830	0.709843 3.92937 -0.421246 -4.863571 -0.184753 0.460448
2829	1304002818.746901	0.709843 3.92937 -0.421246 -4.863571 -0.183048 0.463857
2830	1304002818.756961	0.709843 3.92937 -0.421246 -4.863571 -0.179639 0.457039
2831	1304002818.767022	0.709843 3.92937 -0.421246 -4.864486 -0.177934 0.460448
2832	1304002818.777083	0.709843 3.92937 -0.421246 -4.864486 -0.17623 0.457039
2833	1304002818.787140	0.709843 3.92937 -0.421246 -4.864486 -0.174525 0.45363
2834	1304002818.797218	0.709843 3.92937 -0.421246 -4.864486 -0.171116 0.45363
2835	1304002818.807278	0.709843 3.92937 -0.421246 -4.864486 -0.169412 0.450221
2836	1304002818.817338	0.709843 3.92937 -0.421246 -4.864486 -0.166002 0.450221
2837	1304002818.827398	0.709843 3.92937 -0.421246 -4.8654 -0.164298 0.45363
2838	1304002818.837458	0.709843 3.92937 -0.421246 -4.8654 -0.160889 0.45363
2839	1304002818.847519	0.709843 3.92937 -0.421246 -4.866315 -0.160889 0.45363
2840	1304002818.857593	0.709843 3.92937 -0.421246 -4.866315 -0.160889 0.45363
2841	1304002818.867671	0.709843 3.92937 -0.421246 -4.868144 -0.159184 0.457039
2842	1304002818.877752	0.709843 3.92937 -0.421246 -4.869059 -0.15748 0.45363
2843	1304002818.887814	0.709843 3.92937 -0.421246 -4.870888 -0.15748 0.45363
2844	1304002818.897873	0.709843 3.92937 -0.421246 -4.871803 -0.155775 0.457039
2845	1304002818.907951	0.709843 3.92937 -0.421246 -4.872717 -0.155775 0.457039
2846	1304002818.918029	0.709843 3.92937 -0.421246 -4.873632 -0.154071 0.460448
2847	1304002818.928095	0.709843 3.92937 -0.421246 -4.875461 -0.152366 0.457039
2848	1304002818.938156	0.709843 3.92937 -0.421246 -4.878205 -0.152366 0.457039
2849	1304002818.948227	0.709843 3.92937 -0.421246 -4.878205 -0.152366 0.457039
2850	1304002818.958298	0.709843 3.92937 -0.421246 -4.878205 -0.152366 0.457039
