2258	1304093626.389534	-13.32967 3.252747 4.544379 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2259	1304093626.399660	-13.32967 3.252747 4.368555 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2260	1304093626.409732	-13.32967 3.252747 4.368555 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2261	1304093626.419816	-13.32967 3.252747 4.456467 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.08 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2262	1304093626.429914	-13.32967 3.164835 4.368555 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2263	1304093626.439975	-13.32967 3.252747 4.19273 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2264	1304093626.450067	-13.32967 3.164835 4.368555 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2265	1304093626.460100	-13.32967 3.252747 4.19273 57.593407 66.895015 0.000204 -19.999877 8.875 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2266	1304093626.470195	-13.32967 3.252747 4.368555 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2267	1304093626.480259	-13.32967 3.252747 4.368555 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2268	1304093626.490319	-13.32967 3.252747 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2269	1304093626.500436	-13.32967 3.252747 4.368555 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2270	1304093626.510541	-13.32967 3.252747 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2271	1304093626.520555	-13.32967 3.164835 4.368555 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2272	1304093626.530670	-13.32967 3.164835 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2273	1304093626.540755	-13.32967 3.252747 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2274	1304093626.550862	-13.32967 3.164835 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2275	1304093626.560907	-13.32967 3.164835 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2276	1304093626.570987	-13.32967 3.164835 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2277	1304093626.581074	-13.32967 3.164835 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.496667 18.499623 11.114661 2.632564 4.996364 7.113068 22.064146
2278	1304093626.591153	-13.32967 3.164835 4.544379 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
2279	1304093626.601191	-13.32967 3.076923 4.456467 57.593407 66.895015 0.000204 -19.999877 9.0 9.988324 2.08 18.918033 11.114661 2.632564 4.996364 7.113068 22.064146
