0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.010	6.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.010	12.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.011	18.738	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.010	24.869	-0.021	-0.137	0.031	0.214	0.008	-0.035	-0.002
0.010	30.902	-0.053	0.031	0.122	0.397	0.008	-0.050	-0.007
0.010	36.812	-0.053	0.031	0.122	0.397	0.008	-0.050	-0.007
0.010	42.578	-0.058	0.107	-0.076	0.305	0.014	-0.048	-0.012
0.010	48.175	-0.058	0.107	-0.076	0.305	0.014	-0.048	-0.012
0.010	53.583	-0.055	0.122	-0.122	0.275	0.024	-0.043	-0.024
0.010	58.779	-0.055	0.122	-0.122	0.275	0.024	-0.043	-0.024
0.011	63.742	-0.070	-0.504	-0.076	0.549	0.002	-0.120	-0.016
0.010	68.455	-0.070	-0.504	-0.076	0.549	0.002	-0.120	-0.016
0.010	72.897	-0.099	-0.473	0.183	0.946	-0.024	-0.146	-0.013
0.010	77.051	-0.099	-0.473	0.183	0.946	-0.024	-0.146	-0.013
0.010	80.902	-0.058	0.061	-0.168	0.244	-0.005	-0.052	-0.028
0.010	84.433	-0.058	0.061	-0.168	0.244	-0.005	-0.052	-0.028
0.010	87.631	-0.086	-0.275	-0.031	1.099	-0.032	-0.113	-0.031
0.010	90.483	-0.085	-0.275	-0.031	1.099	-0.032	-0.113	-0.031
0.010	92.978	-0.044	-0.168	0.076	0.427	-0.034	-0.061	-0.025
0.010	95.106	-0.044	-0.168	0.076	0.427	-0.034	-0.061	-0.025
0.010	96.858	-0.070	0.000	0.015	0.763	-0.048	-0.070	-0.054
0.010	98.229	-0.070	0.000	0.015	0.763	-0.048	-0.070	-0.054
0.010	99.211	-0.026	0.137	-0.198	0.214	-0.021	-0.013	-0.064
0.012	99.803	-0.026	0.137	-0.198	0.214	-0.021	-0.013	-0.064
0.010	100.000	-0.033	0.275	-0.107	0.397	-0.076	-0.006	-0.055
0.010	99.803	-0.033	0.275	-0.107	0.397	-0.076	-0.006	-0.055
0.010	99.211	-0.023	-0.031	0.259	0.366	-0.087	-0.026	-0.077
0.010	98.229	-0.023	-0.031	0.259	0.366	-0.087	-0.026	-0.077
0.010	96.858	0.045	0.336	-0.122	-0.305	-0.075	0.079	-0.068
0.010	95.106	0.045	0.336	-0.122	-0.305	-0.075	0.079	-0.068
0.010	92.978	-0.047	0.092	0.153	0.824	-0.136	-0.038	-0.076
0.010	90.483	-0.047	0.092	0.153	0.824	-0.136	-0.038	-0.076
0.011	87.631	0.014	0.214	-0.305	0.000	-0.095	0.035	-0.105
0.010	84.433	0.013	0.214	-0.305	0.000	-0.095	0.035	-0.105
0.010	80.902	0.049	0.168	0.168	-0.031	-0.156	0.066	-0.096
0.010	77.051	0.049	0.168	0.168	-0.031	-0.156	0.066	-0.096
0.010	72.897	0.018	0.320	0.076	0.000	-0.150	0.050	-0.101
0.010	68.455	0.018	0.320	0.076	0.000	-0.150	0.050	-0.101
0.010	63.742	0.092	0.061	0.183	-0.458	-0.172	0.098	-0.107
0.010	58.779	0.092	0.061	0.183	-0.458	-0.172	0.098	-0.107
0.010	53.583	0.056	0.687	-0.092	-0.336	-0.174	0.125	-0.107
0.010	48.175	0.057	0.687	-0.092	-0.336	-0.174	0.125	-0.107
0.010	42.578	0.106	-0.046	0.015	-0.519	-0.177	0.101	-0.129
0.010	36.812	0.106	-0.046	0.015	-0.519	-0.177	0.101	-0.129
0.010	30.902	0.113	0.290	0.183	-0.549	-0.210	0.142	-0.114
0.010	24.869	0.114	0.290	0.183	-0.549	-0.210	0.142	-0.114
0.010	18.738	0.082	0.565	-0.046	-0.153	-0.195	0.138	-0.115
0.010	12.533	0.082	0.565	-0.046	-0.153	-0.195	0.138	-0.115
0.010	6.279	0.103	0.290	0.061	-0.519	-0.204	0.132	-0.123
0.010	-0.000	0.104	0.290	0.061	-0.519	-0.204	0.132	-0.123
0.010	-6.279	0.078	0.031	0.015	-0.366	-0.195	0.081	-0.124
0.010	-12.533	0.079	0.031	0.015	-0.366	-0.195	0.081	-0.124
0.010	-18.738	0.043	0.305	0.229	0.061	-0.222	0.073	-0.122
0.011	-24.869	0.043	0.305	0.229	0.061	-0.222	0.073	-0.122
0.010	-30.902	0.015	0.320	-0.244	0.000	-0.181	0.047	-0.131
0.010	-36.812	0.015	0.320	-0.244	0.000	-0.181	0.047	-0.131
0.013	-42.578	0.031	0.336	0.198	-0.153	-0.208	0.065	-0.131
